dataset,path,label,class_name,split,source_id,target_id,donor_id,donor_seen_in_train,method
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id20_0004.mp4,0,fake,unused,CelebDFv3:id33,id33,id20,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id20_0007.mp4,0,fake,unused,CelebDFv3:id33,id33,id20,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id21_0001.mp4,0,fake,unused,CelebDFv3:id33,id33,id21,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id21_0004.mp4,0,fake,unused,CelebDFv3:id33,id33,id21,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id21_0005.mp4,0,fake,unused,CelebDFv3:id33,id33,id21,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id21_0009.mp4,0,fake,unused,CelebDFv3:id33,id33,id21,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id23_0004.mp4,0,fake,unused,CelebDFv3:id33,id33,id23,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id23_0008.mp4,0,fake,unused,CelebDFv3:id33,id33,id23,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id26_0006.mp4,0,fake,unused,CelebDFv3:id33,id33,id26,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id28_0009.mp4,0,fake,unused,CelebDFv3:id33,id33,id28,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id29_0004.mp4,0,fake,unused,CelebDFv3:id33,id33,id29,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id30_0001.mp4,0,fake,unused,CelebDFv3:id33,id33,id30,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id30_0008.mp4,0,fake,unused,CelebDFv3:id33,id33,id30,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id31_0001.mp4,0,fake,unused,CelebDFv3:id33,id33,id31,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id31_0006.mp4,0,fake,unused,CelebDFv3:id33,id33,id31,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id32_0000.mp4,0,fake,unused,CelebDFv3:id33,id33,id32,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id32_0001.mp4,0,fake,unused,CelebDFv3:id33,id33,id32,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id32_0003.mp4,0,fake,unused,CelebDFv3:id33,id33,id32,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id32_0007.mp4,0,fake,unused,CelebDFv3:id33,id33,id32,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id32_0009.mp4,0,fake,unused,CelebDFv3:id33,id33,id32,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id34_0002.mp4,0,fake,unused,CelebDFv3:id33,id33,id34,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id34_0003.mp4,0,fake,unused,CelebDFv3:id33,id33,id34,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id34_0005.mp4,0,fake,unused,CelebDFv3:id33,id33,id34,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id35_0002.mp4,0,fake,unused,CelebDFv3:id33,id33,id35,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id35_0008.mp4,0,fake,unused,CelebDFv3:id33,id33,id35,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id37_0007.mp4,0,fake,unused,CelebDFv3:id33,id33,id37,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id38_0003.mp4,0,fake,unused,CelebDFv3:id33,id33,id38,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id38_0005.mp4,0,fake,unused,CelebDFv3:id33,id33,id38,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id38_0006.mp4,0,fake,unused,CelebDFv3:id33,id33,id38,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id33_id38_0008.mp4,0,fake,unused,CelebDFv3:id33,id33,id38,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id20_0002.mp4,0,fake,unused,CelebDFv3:id34,id34,id20,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id21_0003.mp4,0,fake,unused,CelebDFv3:id34,id34,id21,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id23_0008.mp4,0,fake,unused,CelebDFv3:id34,id34,id23,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id26_0003.mp4,0,fake,unused,CelebDFv3:id34,id34,id26,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id26_0008.mp4,0,fake,unused,CelebDFv3:id34,id34,id26,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id28_0003.mp4,0,fake,unused,CelebDFv3:id34,id34,id28,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id29_0001.mp4,0,fake,unused,CelebDFv3:id34,id34,id29,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id29_0005.mp4,0,fake,unused,CelebDFv3:id34,id34,id29,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id29_0007.mp4,0,fake,unused,CelebDFv3:id34,id34,id29,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id30_0000.mp4,0,fake,unused,CelebDFv3:id34,id34,id30,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id30_0001.mp4,0,fake,unused,CelebDFv3:id34,id34,id30,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id30_0002.mp4,0,fake,unused,CelebDFv3:id34,id34,id30,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id30_0005.mp4,0,fake,unused,CelebDFv3:id34,id34,id30,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id30_0008.mp4,0,fake,unused,CelebDFv3:id34,id34,id30,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id31_0000.mp4,0,fake,unused,CelebDFv3:id34,id34,id31,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id31_0002.mp4,0,fake,unused,CelebDFv3:id34,id34,id31,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id31_0003.mp4,0,fake,unused,CelebDFv3:id34,id34,id31,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id31_0008.mp4,0,fake,unused,CelebDFv3:id34,id34,id31,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id32_0003.mp4,0,fake,unused,CelebDFv3:id34,id34,id32,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id32_0004.mp4,0,fake,unused,CelebDFv3:id34,id34,id32,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id32_0005.mp4,0,fake,unused,CelebDFv3:id34,id34,id32,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id32_0007.mp4,0,fake,unused,CelebDFv3:id34,id34,id32,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id32_0009.mp4,0,fake,unused,CelebDFv3:id34,id34,id32,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id33_0002.mp4,0,fake,unused,CelebDFv3:id34,id34,id33,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id33_0008.mp4,0,fake,unused,CelebDFv3:id34,id34,id33,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id33_0009.mp4,0,fake,unused,CelebDFv3:id34,id34,id33,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id35_0002.mp4,0,fake,unused,CelebDFv3:id34,id34,id35,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id35_0006.mp4,0,fake,unused,CelebDFv3:id34,id34,id35,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id37_0001.mp4,0,fake,unused,CelebDFv3:id34,id34,id37,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id37_0003.mp4,0,fake,unused,CelebDFv3:id34,id34,id37,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id37_0008.mp4,0,fake,unused,CelebDFv3:id34,id34,id37,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id34_id38_0001.mp4,0,fake,unused,CelebDFv3:id34,id34,id38,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id17_0002.mp4,0,fake,unused,CelebDFv3:id35,id35,id17,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id17_0003.mp4,0,fake,unused,CelebDFv3:id35,id35,id17,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id17_0006.mp4,0,fake,unused,CelebDFv3:id35,id35,id17,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id17_0007.mp4,0,fake,unused,CelebDFv3:id35,id35,id17,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id17_0008.mp4,0,fake,unused,CelebDFv3:id35,id35,id17,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id17_0009.mp4,0,fake,unused,CelebDFv3:id35,id35,id17,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id1_0001.mp4,0,fake,unused,CelebDFv3:id35,id35,id1,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id1_0002.mp4,0,fake,unused,CelebDFv3:id35,id35,id1,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id1_0006.mp4,0,fake,unused,CelebDFv3:id35,id35,id1,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id1_0007.mp4,0,fake,unused,CelebDFv3:id35,id35,id1,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id1_0008.mp4,0,fake,unused,CelebDFv3:id35,id35,id1,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id1_0009.mp4,0,fake,unused,CelebDFv3:id35,id35,id1,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id20_0000.mp4,0,fake,unused,CelebDFv3:id35,id35,id20,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id20_0006.mp4,0,fake,unused,CelebDFv3:id35,id35,id20,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id20_0007.mp4,0,fake,unused,CelebDFv3:id35,id35,id20,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id20_0008.mp4,0,fake,unused,CelebDFv3:id35,id35,id20,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id21_0002.mp4,0,fake,unused,CelebDFv3:id35,id35,id21,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id21_0003.mp4,0,fake,unused,CelebDFv3:id35,id35,id21,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id21_0006.mp4,0,fake,unused,CelebDFv3:id35,id35,id21,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id23_0001.mp4,0,fake,unused,CelebDFv3:id35,id35,id23,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id23_0008.mp4,0,fake,unused,CelebDFv3:id35,id35,id23,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id23_0009.mp4,0,fake,unused,CelebDFv3:id35,id35,id23,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id26_0003.mp4,0,fake,unused,CelebDFv3:id35,id35,id26,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id26_0007.mp4,0,fake,unused,CelebDFv3:id35,id35,id26,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id26_0008.mp4,0,fake,unused,CelebDFv3:id35,id35,id26,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id28_0000.mp4,0,fake,unused,CelebDFv3:id35,id35,id28,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id28_0006.mp4,0,fake,unused,CelebDFv3:id35,id35,id28,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id28_0007.mp4,0,fake,unused,CelebDFv3:id35,id35,id28,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id29_0005.mp4,0,fake,unused,CelebDFv3:id35,id35,id29,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id2_0000.mp4,0,fake,unused,CelebDFv3:id35,id35,id2,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id2_0002.mp4,0,fake,unused,CelebDFv3:id35,id35,id2,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id2_0007.mp4,0,fake,unused,CelebDFv3:id35,id35,id2,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id30_0001.mp4,0,fake,unused,CelebDFv3:id35,id35,id30,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id30_0002.mp4,0,fake,unused,CelebDFv3:id35,id35,id30,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id30_0003.mp4,0,fake,unused,CelebDFv3:id35,id35,id30,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id30_0008.mp4,0,fake,unused,CelebDFv3:id35,id35,id30,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id31_0003.mp4,0,fake,unused,CelebDFv3:id35,id35,id31,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id31_0006.mp4,0,fake,unused,CelebDFv3:id35,id35,id31,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id32_0001.mp4,0,fake,unused,CelebDFv3:id35,id35,id32,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id32_0006.mp4,0,fake,unused,CelebDFv3:id35,id35,id32,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id32_0007.mp4,0,fake,unused,CelebDFv3:id35,id35,id32,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id32_0009.mp4,0,fake,unused,CelebDFv3:id35,id35,id32,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id33_0003.mp4,0,fake,unused,CelebDFv3:id35,id35,id33,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id33_0004.mp4,0,fake,unused,CelebDFv3:id35,id35,id33,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id33_0006.mp4,0,fake,unused,CelebDFv3:id35,id35,id33,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id34_0001.mp4,0,fake,unused,CelebDFv3:id35,id35,id34,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id34_0006.mp4,0,fake,unused,CelebDFv3:id35,id35,id34,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id34_0007.mp4,0,fake,unused,CelebDFv3:id35,id35,id34,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id34_0009.mp4,0,fake,unused,CelebDFv3:id35,id35,id34,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id37_0008.mp4,0,fake,unused,CelebDFv3:id35,id35,id37,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id38_0005.mp4,0,fake,unused,CelebDFv3:id35,id35,id38,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id38_0009.mp4,0,fake,unused,CelebDFv3:id35,id35,id38,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id3_0003.mp4,0,fake,unused,CelebDFv3:id35,id35,id3,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id3_0009.mp4,0,fake,unused,CelebDFv3:id35,id35,id3,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id4_0001.mp4,0,fake,unused,CelebDFv3:id35,id35,id4,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id4_0006.mp4,0,fake,unused,CelebDFv3:id35,id35,id4,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id4_0009.mp4,0,fake,unused,CelebDFv3:id35,id35,id4,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id6_0002.mp4,0,fake,unused,CelebDFv3:id35,id35,id6,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id6_0009.mp4,0,fake,unused,CelebDFv3:id35,id35,id6,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id9_0001.mp4,0,fake,unused,CelebDFv3:id35,id35,id9,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id9_0002.mp4,0,fake,unused,CelebDFv3:id35,id35,id9,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id9_0005.mp4,0,fake,unused,CelebDFv3:id35,id35,id9,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id35_id9_0007.mp4,0,fake,unused,CelebDFv3:id35,id35,id9,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id16_0003.mp4,0,fake,val,CelebDFv3:id37,id37,id16,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id16_0005.mp4,0,fake,val,CelebDFv3:id37,id37,id16,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id17_0002.mp4,0,fake,val,CelebDFv3:id37,id37,id17,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id17_0005.mp4,0,fake,val,CelebDFv3:id37,id37,id17,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id17_0007.mp4,0,fake,val,CelebDFv3:id37,id37,id17,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id1_0005.mp4,0,fake,val,CelebDFv3:id37,id37,id1,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id20_0001.mp4,0,fake,val,CelebDFv3:id37,id37,id20,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id20_0004.mp4,0,fake,val,CelebDFv3:id37,id37,id20,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id20_0005.mp4,0,fake,val,CelebDFv3:id37,id37,id20,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id20_0008.mp4,0,fake,val,CelebDFv3:id37,id37,id20,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id21_0001.mp4,0,fake,val,CelebDFv3:id37,id37,id21,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id21_0006.mp4,0,fake,val,CelebDFv3:id37,id37,id21,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id21_0007.mp4,0,fake,val,CelebDFv3:id37,id37,id21,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id26_0002.mp4,0,fake,val,CelebDFv3:id37,id37,id26,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id26_0003.mp4,0,fake,val,CelebDFv3:id37,id37,id26,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id26_0007.mp4,0,fake,val,CelebDFv3:id37,id37,id26,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id26_0008.mp4,0,fake,val,CelebDFv3:id37,id37,id26,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id28_0000.mp4,0,fake,val,CelebDFv3:id37,id37,id28,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id28_0001.mp4,0,fake,val,CelebDFv3:id37,id37,id28,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id28_0004.mp4,0,fake,val,CelebDFv3:id37,id37,id28,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id28_0007.mp4,0,fake,val,CelebDFv3:id37,id37,id28,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id29_0000.mp4,0,fake,val,CelebDFv3:id37,id37,id29,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id29_0001.mp4,0,fake,val,CelebDFv3:id37,id37,id29,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id29_0007.mp4,0,fake,val,CelebDFv3:id37,id37,id29,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id29_0009.mp4,0,fake,val,CelebDFv3:id37,id37,id29,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id2_0000.mp4,0,fake,val,CelebDFv3:id37,id37,id2,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id2_0004.mp4,0,fake,val,CelebDFv3:id37,id37,id2,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id2_0006.mp4,0,fake,val,CelebDFv3:id37,id37,id2,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id30_0000.mp4,0,fake,val,CelebDFv3:id37,id37,id30,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id30_0001.mp4,0,fake,val,CelebDFv3:id37,id37,id30,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id30_0003.mp4,0,fake,val,CelebDFv3:id37,id37,id30,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id30_0005.mp4,0,fake,val,CelebDFv3:id37,id37,id30,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id30_0006.mp4,0,fake,val,CelebDFv3:id37,id37,id30,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id31_0000.mp4,0,fake,val,CelebDFv3:id37,id37,id31,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id31_0004.mp4,0,fake,val,CelebDFv3:id37,id37,id31,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id31_0009.mp4,0,fake,val,CelebDFv3:id37,id37,id31,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id32_0000.mp4,0,fake,val,CelebDFv3:id37,id37,id32,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id32_0001.mp4,0,fake,val,CelebDFv3:id37,id37,id32,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id32_0004.mp4,0,fake,val,CelebDFv3:id37,id37,id32,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id32_0007.mp4,0,fake,val,CelebDFv3:id37,id37,id32,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id33_0000.mp4,0,fake,val,CelebDFv3:id37,id37,id33,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id33_0001.mp4,0,fake,val,CelebDFv3:id37,id37,id33,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id33_0008.mp4,0,fake,val,CelebDFv3:id37,id37,id33,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id33_0009.mp4,0,fake,val,CelebDFv3:id37,id37,id33,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id34_0003.mp4,0,fake,val,CelebDFv3:id37,id37,id34,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id34_0008.mp4,0,fake,val,CelebDFv3:id37,id37,id34,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id35_0001.mp4,0,fake,val,CelebDFv3:id37,id37,id35,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id35_0002.mp4,0,fake,val,CelebDFv3:id37,id37,id35,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id35_0007.mp4,0,fake,val,CelebDFv3:id37,id37,id35,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id35_0009.mp4,0,fake,val,CelebDFv3:id37,id37,id35,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id38_0000.mp4,0,fake,val,CelebDFv3:id37,id37,id38,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id38_0005.mp4,0,fake,val,CelebDFv3:id37,id37,id38,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id38_0007.mp4,0,fake,val,CelebDFv3:id37,id37,id38,,FaceReenact/TPSMM
CelebDFv3,FAKE/FaceReenact/TPSMM/id37_id3_0002.mp4,0,fake,val,CelebDFv3:id37,id37,id3,,FaceReenact/TPSMM
